"","id","species","brightness","microhab","species_code"
"937","SN15-01","albermarlensis",11014.95742,"arboreal",2
"938","SN15-01","albermarlensis",12099.01616,"arboreal",2
"939","SN15-01","albermarlensis",9555.260864,"arboreal",2
"940","SN15-01","albermarlensis",11404.02764,"arboreal",2
"941","SN15-01","albermarlensis",6011.15507,"arboreal",2
"942","SN15-01","albermarlensis",8718.212084,"arboreal",2
"943","SN15-01","albermarlensis",7053.086265,"arboreal",2
"944","SN15-01","albermarlensis",9212.746585,"arboreal",2
"945","SN15-01","albermarlensis",9069.185423,"arboreal",2
"946","SN15-01","albermarlensis",8253.176161,"arboreal",2
"947","SN15-01","albermarlensis",6457.99745,"arboreal",2
"948","SN15-01","albermarlensis",9543.463955,"arboreal",2
"949","SN15-01","albermarlensis",10069.43898,"arboreal",2
"950","SN15-01","albermarlensis",10638.69928,"arboreal",2
"951","SN15-01","albermarlensis",6162.770722,"arboreal",2
"952","SN15-01","albermarlensis",9331.63475,"arboreal",2
"953","SN15-01","albermarlensis",10341.72177,"arboreal",2
"954","SN15-01","albermarlensis",11051.08395,"arboreal",2
"955","SN15-01","albermarlensis",7478.919677,"arboreal",2
"956","SN15-01","albermarlensis",6775.050101,"arboreal",2
"957","SN15-01","albermarlensis",9952.328184,"arboreal",2
"958","SN15-01","albermarlensis",8228.185654,"arboreal",2
"959","SN15-02","albermarlensis",9304.299484,"arboreal",2
"960","SN15-02","albermarlensis",7462.298523,"arboreal",2
"961","SN15-02","albermarlensis",11550.62468,"arboreal",2
"962","SN15-02","albermarlensis",9435.474299,"arboreal",2
"963","SN15-02","albermarlensis",12955.23889,"arboreal",2
"964","SN15-02","albermarlensis",7805.815855,"arboreal",2
"965","SN15-02","albermarlensis",12703.02209,"arboreal",2
"966","SN15-02","albermarlensis",14591.71436,"arboreal",2
"967","SN15-02","albermarlensis",8328.705673,"arboreal",2
"968","SN15-02","albermarlensis",17194.47311,"arboreal",2
"969","SN15-02","albermarlensis",12239.4787,"arboreal",2
"970","SN15-02","albermarlensis",11079.18716,"arboreal",2
"971","SN15-02","albermarlensis",8018.888635,"arboreal",2
"972","SN15-02","albermarlensis",13086.01174,"arboreal",2
"973","SN15-02","albermarlensis",13011.05991,"arboreal",2
"974","SN15-02","albermarlensis",11674.90415,"arboreal",2
"975","SN15-02","albermarlensis",9747.131519,"arboreal",2
"976","SN15-02","albermarlensis",11837.24405,"arboreal",2
"977","SN15-02","albermarlensis",9643.522268,"arboreal",2
"978","SN15-02","albermarlensis",13605.6187,"arboreal",2
"979","SN15-03","tortuganus",4757.787784,"arboreal",43
"980","SN15-03","tortuganus",5923.231602,"arboreal",43
"981","SN15-03","tortuganus",6707.948542,"arboreal",43
"982","SN15-03","tortuganus",4673.435139,"arboreal",43
"983","SN15-03","tortuganus",6438.995025,"arboreal",43
"984","SN15-03","tortuganus",5868.208706,"arboreal",43
"985","SN15-03","tortuganus",7678.134683,"arboreal",43
"986","SN15-03","tortuganus",11925.36955,"arboreal",43
"987","SN15-03","tortuganus",9442.47623,"arboreal",43
"988","SN15-03","tortuganus",6859.02979,"arboreal",43
"989","SN15-03","tortuganus",4067.897619,"arboreal",43
"990","SN15-03","tortuganus",4007.825048,"arboreal",43
"991","SN15-03","tortuganus",5024.009596,"arboreal",43
"992","SN15-03","tortuganus",6879.281925,"arboreal",43
"993","SN15-03","tortuganus",6907.803215,"arboreal",43
"994","SN15-03","tortuganus",6945.024597,"arboreal",43
"995","SN15-03","tortuganus",4929.757489,"arboreal",43
"996","SN15-03","tortuganus",10136.6773,"arboreal",43
"997","SN15-03","tortuganus",6115.05573,"arboreal",43
"998","SN15-03","tortuganus",4987.344186,"arboreal",43
"999","SC14-15","eos",5211.47176,"arboreal",12
"1000","FL15-01","ustulatus phlegonis",5267.906571,"terrestrial",45
"1001","FL15-01","ustulatus phlegonis",4407.908885,"terrestrial",45
"1002","FL15-01","ustulatus phlegonis",5299.043325,"terrestrial",45
"1003","FL15-01","ustulatus phlegonis",5454.1097,"terrestrial",45
"1004","FL15-01","ustulatus phlegonis",5078.946393,"terrestrial",45
"1005","SA16-08","darwini",15540.41806,"arboreal",11
"1006","SA16-08","darwini",20789.39891,"arboreal",11
"1007","SA16-08","darwini",14107.0041,"arboreal",11
"1008","SA16-08","darwini",15127.09882,"arboreal",11
"1009","SA16-08","darwini",18917.58194,"arboreal",11
"1010","SA16-08","darwini",11829.92606,"arboreal",11
"1011","SA16-08","darwini",11963.55169,"arboreal",11
"1012","SA16-08","darwini",10070.03138,"arboreal",11
"1013","SA16-09","darwini",18659.45844,"arboreal",11
"1014","SA16-09","darwini",14788.75135,"arboreal",11
"1015","SA16-09","darwini",12718.28039,"arboreal",11
"1016","SA16-09","darwini",11368.77046,"arboreal",11
"1017","SA16-09","darwini",12278.99198,"arboreal",11
"1018","SA16-09","darwini",12668.81281,"arboreal",11
"1019","SA16-09","darwini",13187.12234,"arboreal",11
"1020","SA16-09","darwini",17118.53177,"arboreal",11
"1021","SA16-09","darwini",15857.15188,"arboreal",11
"1022","SA16-09","darwini",15404.0589,"arboreal",11
"1023","SA16-09","darwini",15356.71706,"arboreal",11
"1024","SA16-03","olla",4934.366274,"terrestrial",22
"1025","SA16-03","olla",5755.311293,"terrestrial",22
"1026","SA16-03","olla",5660.145239,"terrestrial",22
"1027","SA16-03","olla",5247.326343,"terrestrial",22
"1028","SA16-05","rugiferus",7547.539009,"arboreal",31
"1029","SA16-05","rugiferus",9846.435166,"arboreal",31
"1030","SA16-05","rugiferus",15211.76429,"arboreal",31
"1031","SA16-05","rugiferus",10903.73065,"arboreal",31
"1032","SA16-05","rugiferus",14177.22577,"arboreal",31
"1033","SA16-05","rugiferus",8317.538639,"arboreal",31
"1034","SA16-05","rugiferus",6715.800196,"arboreal",31
"1035","SA16-05","rugiferus",11707.64309,"arboreal",31
"1036","SA16-05","rugiferus",7898.250604,"arboreal",31
"1037","SA16-05","rugiferus",9055.132084,"arboreal",31
"1038","SA16-05","rugiferus",9273.828183,"arboreal",31
"1039","SA16-05","rugiferus",6490.535856,"arboreal",31
"1040","SA16-05","rugiferus",12858.95683,"arboreal",31
"1041","SA16-05","rugiferus",5939.414915,"arboreal",31
"1042","SA16-05","rugiferus",5490.02487,"arboreal",31
"1043","SA16-05","rugiferus",7514.032456,"arboreal",31
"1044","SA16-05","rugiferus",6678.759083,"arboreal",31
"1045","SA16-05","rugiferus",5893.987644,"arboreal",31
"1046","SA16-05","rugiferus",6817.172168,"arboreal",31
"1047","SA16-05","rugiferus",11634.55209,"arboreal",31
"1048","SA16-05","rugiferus",8597.29266,"arboreal",31
"1049","SA16-06","darwini",15206.38727,"arboreal",11
"1050","SA16-06","darwini",13074.20524,"arboreal",11
"1051","SA16-06","darwini",16665.24514,"arboreal",11
"1052","SA16-06","darwini",11441.93387,"arboreal",11
"1053","SA16-06","darwini",11057.39082,"arboreal",11
"1054","SA16-06","darwini",12171.3851,"arboreal",11
"1055","SA16-06","darwini",15107.29007,"arboreal",11
"1056","SA16-06","darwini",8163.334976,"arboreal",11
"1057","SA16-06","darwini",13283.88356,"arboreal",11
"1058","SA16-06","darwini",10331.74756,"arboreal",11
"1059","SA16-06","darwini",8150.119561,"arboreal",11
"1060","SA16-06","olla",6005.744936,"terrestrial",22
"1061","SA16-07","darwini",17281.51119,"arboreal",11
"1062","SA16-07","darwini",12184.53249,"arboreal",11
"1063","SA16-11","sculpturatus",9369.70869,"arboreal",33
"1064","SA16-11","sculpturatus",7897.171297,"arboreal",33
"1065","SA16-12","sculpturatus",15336.70963,"arboreal",33
"1066","SA16-12","sculpturatus",10457.96168,"arboreal",33
"1067","SA16-12","sculpturatus",5963.586849,"arboreal",33
"1068","SA16-12","sculpturatus",6986.864537,"arboreal",33
"1069","SA16-12","sculpturatus",7263.150851,"arboreal",33
"1070","SA16-12","sculpturatus",7602.105878,"arboreal",33
"1071","SA16-12","sculpturatus",8544.240915,"arboreal",33
"1072","SA16-12","sculpturatus",8000.086617,"arboreal",33
"1073","SA16-12","sculpturatus",13304.96462,"arboreal",33
"1074","SA16-12","sculpturatus",6623.378911,"arboreal",33
"1075","SA16-12","sculpturatus",9113.141667,"arboreal",33
"1076","SA16-12","sculpturatus",21280.78995,"arboreal",33
"1077","SA16-12","sculpturatus",14285.2762,"arboreal",33
"1078","SA16-12","sculpturatus",18170.36941,"arboreal",33
"1079","SA16-12","sculpturatus",21471.61474,"arboreal",33
"1080","SA16-12","sculpturatus",14713.03125,"arboreal",33
"1081","SA16-12","sculpturatus",17713.1376,"arboreal",33
"1082","SA16-12","sculpturatus",16717.44006,"arboreal",33
