"","id","species","nematode_count","species_code"
"1510","sc01-03","cavagnaroi",1,31
"1511","sc01-03","cavagnaroi",0,31
"1512","sc01-03","cavagnaroi",0,31
"1513","sc01-03","cavagnaroi",0,31
"1514","sc01-03","cavagnaroi",0,31
"1515","sc01-03","cavagnaroi",0,31
"1516","sc15-02","cavagnaroi",50,31
"1517","sc15-02","cavagnaroi",6,31
"1518","sc15-02","cavagnaroi",10,31
"1519","sc15-02","cavagnaroi",0,31
"1520","sc15-02","cavagnaroi",0,31
"1521","sc15-02","cavagnaroi",0,31
"1522","sc15","cavagnaroi",0,31
"1523","sc15","cavagnaroi",0,31
"1524","sc15","cavagnaroi",0,31
"1525","sc15","cavagnaroi",0,31
"1526","sc15","cavagnaroi",0,31
"1527","sc15-A","cavagnaroi",0,31
"1528","sc15-A","cavagnaroi",0,31
"1529","sc15-A","cavagnaroi",0,31
"1530","sc15-A","cavagnaroi",0,31
"1531","sc15-16","cavagnaroi",1,31
"1532","sc15-16","cavagnaroi",1,31
"1533","sc15-16","cavagnaroi",1,31
"1534","sc15-16","cavagnaroi",1,31
"1535","sc01-A","cavagnaroi",1,31
"1536","sc-GR-01","olla",29,32
"1537","sc-GR-01","olla",19,32
"1538","sc-GR-01","olla",2,32
"1539","sc-GR-01","olla",0,32
"1540","sc-GR-01","olla",0,32
"1541","sc-GR-01","olla",0,32
"1542","sc-GR-01","olla",0,32
"1543","sc-GR-01","olla",0,32
"1544","sc-GR-01","olla",0,32
"1545","sc-GR-01","olla",0,32
"1546","sc-GR-01","olla",0,32
"1547","sc-GR-01","olla",0,32
"1548","sc-GR-01","olla",0,32
"1549","sc-GR-01","olla",0,32
"1550","sc-GR-01","olla",0,32
"1551","sc-GR-01","olla",0,32
"1552","sc-GR-01","olla",0,32
"1553","sc-GR-01","olla",0,32
"1554","sc-GR-01","olla",0,32
"1555","sc-GR-01","olla",0,32
"1556","sc-GR-01","olla",0,32
"1557","sc-GR-01","olla",0,32
"1558","sc-GR-01","olla",0,32
"1559","sc-GR-01","olla",0,32
"1560","SC03-A","olla",3,32
"1561","SC03-A","olla",0,32
"1562","SC03-A","olla",0,32
"1563","SC03-A","olla",0,32
"1564","SC03-A","olla",0,32
"1565","SC03-A","olla",0,32
"1566","SC03-A","olla",0,32
"1567","SC03-A","olla",0,32
"1568","SC01-GR","olla",4,32
"1569","SC01-GR","olla",2,32
"1570","SC01-GR","olla",0,32
"1571","SC01-GR","olla",0,32
"1572","SC-Grojo-A","olla",25,32
"1573","SC-Grojo-A","olla",1,32
"1574","SC-Grojo-A","olla",1,32
"1575","SC-Grojo-A","olla",0,32
"1576","SC-Grojo-A","olla",0,32
"1577","SC-Grojo-A","olla",0,32
"1578","SC-Grojo-A","olla",0,32
"1579","SC-Grojo-A","olla",0,32
"1580","SC-Grojo-A","olla",0,32
"1581","SC-Grojo-A","olla",0,32
"1582","SC-Grojo-A","olla",0,32
"1583","SC-Grojo-A","olla",0,32
"1584","SC-Grojo-A","olla",0,32
"1585","SC-Grojo-A","olla",0,32
"1586","SC-Grojo-A","olla",0,32
"1587","SC-Grojo-A","olla",0,32
"1588","SC-Grojo-A","olla",0,32
"1589","SC-Grojo-A","olla",0,32
"1590","SC-Grojo-A","olla",0,32
"1591","SC-Grojo-A","olla",0,32
"1592","SC-Grojo-A","olla",0,32
"1593","SC-Grojo-A","olla",0,32
"1594","SC-Grojo-A","olla",0,32
"1595","SC03-A-Cueva","olla",0,32
"1596","SC03-A-Cueva","olla",0,32
"1597","SC03-A-Cueva","olla",0,32
"1598","SC03-A-Cueva","olla",0,32
"1599","SC03-A-Cueva","olla",0,32
"1600","SC03-A-Cueva","olla",0,32
"1601","SC03-A-Cueva","olla",0,32
"1602","SC01-GRojo2-A","olla",0,32
"1603","SC01-GRojo2-A","olla",0,32
"1604","SC01-GR","lycodus",50,33
"1605","SC01-GR","lycodus",15,33
"1606","SC01-GR","lycodus",11,33
"1607","SC01-GR","lycodus",0,33
"1608","SC01-GR","lycodus",0,33
"1609","SC01-GR","lycodus",0,33
"1610","SC01-GR","lycodus",0,33
"1611","SC01-GR","lycodus",0,33
"1612","SC01-GR","lycodus",0,33
"1613","SC01-GR","lycodus",0,33
"1614","SC01-GR","lycodus",0,33
"1615","SC01-GR","lycodus",0,33
"1616","SC01-GR","lycodus",0,33
"1617","SC01-GR","lycodus",0,33
"1618","SC01-GR","lycodus",0,33
"1619","SC01-GR","lycodus",0,33
"1620","SC01-GR","lycodus",0,33
"1621","SC01-GR","lycodus",0,33
"1622","SC01-GR","lycodus",0,33
"1623","SC01-GR","lycodus",0,33
"1624","SC01-GR","lycodus",0,33
"1625","SC01-GR","lycodus",0,33
"1626","SC01-GR","lycodus",0,33
"1627","SC01-GR","lycodus",0,33
"1628","SC01-GR","lycodus",0,33
"1629","SC15-11","lycodus",5,33
"1630","SC15-11","lycodus",3,33
"1631","SC15-11","lycodus",1,33
"1632","SC15-11","lycodus",0,33
"1633","SC15-11","lycodus",0,33
"1634","SC15-11","lycodus",0,33
"1635","SC15-11","lycodus",0,33
"1636","SC15-11","lycodus",0,33
"1637","SC15-11","lycodus",0,33
"1638","SC15-11","lycodus",0,33
"1639","SC15-11","lycodus",0,33
"1640","SC15-11","lycodus",0,33
"1641","SC15-11","lycodus",0,33
"1642","SC15-11","lycodus",0,33
"1643","SC15-11","lycodus",0,33
"1644","SC15-11","lycodus",0,33
"1645","SC15-11","lycodus",0,33
"1646","SC15-11","lycodus",0,33
"1647","SC15-11","lycodus",0,33
"1648","SC15-11","lycodus",0,33
"1649","SC15-11","lycodus",0,33
"1650","SC15-11","lycodus",0,33
"1651","SC15-11","lycodus",0,33
"1652","SC15-11","lycodus",0,33
"1653","SC15-11","lycodus",0,33
"1654","ES-02-03","snodgrassi",1,34
"1655","ES-02-03","snodgrassi",1,34
"1656","ES-02-03","snodgrassi",0,34
"1657","ES-02-03","snodgrassi",0,34
"1658","ES-02-03","snodgrassi",0,34
"1659","ES-02-03","snodgrassi",0,34
"1660","ES-02-03","snodgrassi",0,34
"1661","ES-02-03","snodgrassi",0,34
"1662","ES-02-03","snodgrassi",0,34
"1663","ES-02-03","snodgrassi",0,34
"1664","ES-02-03","snodgrassi",0,34
"1665","ES-02-03","snodgrassi",0,34
"1666","ES-02-03","snodgrassi",0,34
"1667","ES-02-03","snodgrassi",0,34
"1668","ES-02-03","snodgrassi",0,34
"1669","ES-02-03","snodgrassi",0,34
"1670","ES-02-03","snodgrassi",0,34
"1671","ES-02-03","snodgrassi",0,34
"1672","ES-02-03","snodgrassi",0,34
"1673","ES-02-03","snodgrassi",0,34
"1674","ES-02-03","snodgrassi",0,34
"1675","ES-02-03","snodgrassi",0,34
"1676","ES-02-03","snodgrassi",0,34
"1677","ES-02-03","snodgrassi",0,34
"1678","ES-02-03","snodgrassi",0,34
"1679","ES-02-03","snodgrassi",0,34
"1680","ES-02-03","snodgrassi",0,34
"1681","ES-02-03","snodgrassi",0,34
"1682","ES-02-03","snodgrassi",0,34
"1683","ES-02-03","snodgrassi",0,34
"1684","ES-02-03","snodgrassi",0,34
"1685","ES-02-03","snodgrassi",0,34
"1686","ES-02-03","snodgrassi",0,34
"1687","ES-02-03","snodgrassi",0,34
"1688","ES-02-03","snodgrassi",0,34
"1689","ES-02-03","snodgrassi",0,34
"1690","ES-02-03","snodgrassi",0,34
"1691","ES-02-03","snodgrassi",0,34
"1692","ES-02-03","snodgrassi",0,34
"1693","ES-02-03","snodgrassi",0,34
"1694","ES-02","snodgrassi",0,34
"1695","ES-02","snodgrassi",0,34
"1696","ES-02","snodgrassi",0,34
"1697","ES-02","snodgrassi",0,34
"1698","ES-02","snodgrassi",0,34
"1699","ES-02","snodgrassi",0,34
"1700","ES-02","snodgrassi",0,34
"1701","ES-02","snodgrassi",0,34
"1702","ES-02","snodgrassi",0,34
"1703","ES-02","snodgrassi",0,34
"1704","ES-02","snodgrassi",0,34
"1705","PI-14","spp11",15,35
"1706","PI-14","spp11",0,35
"1707","PI-14","spp11",0,35
"1708","PI-14","spp11",0,35
"1709","PI-14","spp11",0,35
"1710","PI-14","spp11",0,35
"1711","PI-14","spp11",0,35
"1712","PI-14","spp11",0,35
"1713","PI-14","spp11",0,35
"1714","PI-14","spp11",0,35
"1715","PI-14","spp11",0,35
"1716","PI-14","spp11",0,35
"1717","PI-14","spp11",0,35
"1718","PI-14","spp11",0,35
"1719","PI-14","spp11",0,35
"1720","PI-14","spp11",0,35
"1721","PI-14","spp11",0,35
"1722","PI-14","spp11",0,35
"1723","PI-14","spp11",0,35
"1724","PI-14","spp11",0,35
"1725","PI-14","spp11",0,35
"1726","PI-14","spp11",0,35
"1727","PI-14","spp11",0,35
"1728","PI-14","spp11",0,35
"1729","PI-14","spp11",3,35
"1730","PI-14","spp11",0,35
"1731","PI-14","spp11",0,35
"1732","PI-14","spp11",0,35
"1733","PI-14","spp11",0,35
"1734","PI-14","spp11",0,35
"1735","PI-14","spp11",0,35
"1736","PI-14","spp11",0,35
"1737","PI-14","spp11",0,35
"1738","PI-14","spp11",0,35
"1739","PI-14","spp11",0,35
"1740","PI-14","spp11",0,35
"1741","PI-14","spp11",0,35
"1742","PI-14","spp11",0,35
"1743","PI-14","spp11",0,35
"1744","PI-14","spp11",0,35
"1745","PI-14","spp11",0,35
"1746","PI-14","spp11",0,35
"1747","PI-14","spp11",0,35
"1748","PI-14","spp11",0,35
"1749","PI-14","spp11",0,35
"1750","PI-14","spp11",0,35
"1751","PI-14","spp11",0,35
"1752","PI-14","spp11",0,35
"1753","PI-14","spp11",0,35
"1754","PI-14","spp11",0,35
"1755","PI-14","spp11",0,35
"1756","PI-14","spp11",0,35
"1757","PI-14","spp11",0,35
"1758","PI-14","spp11",0,35
"1759","PI12-29-1-03","spp12",0,36
"1760","PI12-29-1-04","spp12",0,36
"1761","PI12-29-1-05","spp12",90,36
"1762","PI12-29-1-01","spp12",19,36
"1763","PI12-21-1-01","spp12",12,36
"1764","PI12-29-1-02","spp12",0,36
"1765","PI12-21-1-02","spp12",0,36
"1766","PI12-21-1-03","spp12",100,36
"1767","SN1501-011-no1-xray","simrothi",8,37
"1768","SN15001-011-no5-xray","simrothi",27,37
"1769","SN1501-011-no6-xray","simrothi",0,37
"1770","SN1501-011-no3-xray","simrothi",25,37
"1771","SN1501-001-n01-xray","simrothi",5,37
"1772","SN15-03-01-02","simrothi",0,37
"1773","SN19-23-01","simrothi",0,37
"1774","SN19-23-01","simrothi",0,37
"1775","SN19-23-01","simrothi",0,37
"1776","SN19-23-01","simrothi",0,37
"1777","SN19-23-01","simrothi",0,37
"1778","SN19-20-01","simrothi",0,37
"1779","SN19-20-01","simrothi",0,37
"1780","SN19-20-01","simrothi",0,37
"1781","SN19-20-01","simrothi",0,37
"1782","SN19-20-01","simrothi",0,37
"1783","SN19-20-01","simrothi",0,37
"1784","SN05-10","tortuganus",7,38
"1785","SN05-10","tortuganus",1,38
"1786","SN05-10","tortuganus",0,38
"1787","SN05-10","tortuganus",0,38
"1788","SN05-10","tortuganus",0,38
"1789","SN05-10","tortuganus",0,38
"1790","SN05-10","tortuganus",0,38
"1791","SN05-10","tortuganus",0,38
"1792","SN05-10","tortuganus",0,38
"1793","SN05-10","tortuganus",0,38
"1794","SN05-10","tortuganus",0,38
"1795","SN05-10","tortuganus",0,38
"1796","SN05-10","tortuganus",0,38
"1797","SN05-10","tortuganus",0,38
"1798","SN05-10","tortuganus",0,38
"1799","SN05-10","tortuganus",0,38
"1800","SN05-10","tortuganus",0,38
"1801","SN05-10","tortuganus",0,38
"1802","SN05-10","tortuganus",0,38
"1803","SN05-10","tortuganus",0,38
"1804","SN05-10","tortuganus",0,38
"1805","SN05-10","tortuganus",0,38
"1806","SN05-10","tortuganus",0,38
"1807","SN05-10","tortuganus",0,38
"1808","SN05-10","tortuganus",2,38
"1809","SN05-10","tortuganus",0,38
"1810","SN05-10","tortuganus",0,38
"1811","SN05-10","tortuganus",0,38
"1812","SN05-10","tortuganus",0,38
"1813","SN05-10","tortuganus",0,38
"1814","SN05-10","tortuganus",0,38
"1815","SN05-10","tortuganus",0,38
"1816","SN05-10","tortuganus",0,38
"1817","SN05-10","tortuganus",0,38
"1818","SN05-10","tortuganus",0,38
"1819","SN05-10","tortuganus",0,38
"1820","SN19-39","tortuganus",19,38
"1821","SN19-39","tortuganus",58,38
"1822","SN19-39","tortuganus",22,38
"1823","SN19-39","tortuganus",2,38
"1824","SN19-39","tortuganus",2,38
"1825","SN19-39","tortuganus",2,38
"1826","SN19-39","tortuganus",22,38
"1827","SN19-39","tortuganus",6,38
"1828","SN19-39","tortuganus",14,38
"1829","SN19-39","tortuganus",11,38
"1830","SN19-39","tortuganus",0,38
"1831","SN19-39","tortuganus",0,38
"1832","SN19-39","tortuganus",0,38
"1833","SN19-39","tortuganus",0,38
"1834","SN19-12-01","albemarlensis",0,39
"1835","SN19-12-01","albemarlensis",0,39
"1836","SN19-12-01","albemarlensis",2,39
"1837","SN19-12-01","albemarlensis",2,39
"1838","SN19-12-01","albemarlensis",1,39
"1839","SN19-12-01","albemarlensis",0,39
"1840","SN19-12-01","albemarlensis",0,39
"1841","SN19-12-01","albemarlensis",0,39
"1842","SN19-12-01","albemarlensis",0,39
"1843","SN19-12-01","albemarlensis",0,39
"1844","SN19-12-01","albemarlensis",5,39
"1845","SN19-12-01","albemarlensis",2,39
"1846","SN19-12-01","albemarlensis",4,39
"1847","SN19-12-01","albemarlensis",0,39
"1848","SN19-12-01","albemarlensis",0,39
"1849","SN19-12-01","albemarlensis",0,39
"1850","SN05-06","albemarlensis",1,39
"1851","SN19-19","albemarlensis",0,39
"1852","SN19-19","albemarlensis",0,39
"1853","SN14-04-1-02","albemarlensis",1,39
"1854","SN14-04-1-1","albemarlensis",0,39
"1855","SN14-04-1-3","albemarlensis",0,39
"1856","SN14-04-1-4","albemarlensis",0,39
"1857","SN14-04-1-10","albemarlensis",0,39
"1858","SN14-04-1-9","albemarlensis",0,39
"1859","SN14-04-1-11","albemarlensis",0,39
"1860","SN14-04-1-12","albemarlensis",0,39
"1861","SN14-04-1-5","albemarlensis",0,39
"1862","SN14-04-1-7","albemarlensis",0,39
"1863","SN14-04-1-8","albemarlensis",0,39
"1864","SN15-02-01-04","albemarlensis",2,39
"1865","SN15-02-01-03","albemarlensis",3,39
"1866","SN14-05-01-06","albemarlensis",0,39
"1867","SN14-05-01-02","albemarlensis",0,39
"1868","SN15-02-01-06","albemarlensis",65,39
"1869","SN15-02-01-05","albemarlensis",0,39
"1870","SN14-05-01-03","albemarlensis",0,39
"1871","SN15--02-01-02","albemarlensis",0,39
"1872","SN14-05-01-04","albemarlensis",7,39
"1873","SN14-05-01-07","albemarlensis",0,39
"1874","SN14-05-01-10","albemarlensis",0,39
"1875","SN14-05-01-08","albemarlensis",5,39
"1876","SN19-05-01-11","albemarlensis",0,39
"1877","SN14-05-01-09","albemarlensis",0,39
"1878","SN14-04-1-11","albemarlensis",0,39
"1879","SN14-04-1-5","albemarlensis",1,39
"1880","SN14-04-1-8","albemarlensis",0,39
"1881","SN14-04-1-9","albemarlensis",0,39
"1882","SN16-03-02-12","albemarlensis",12,39
"1883","SN16-1-1-5","albemarlensis",7,39
"1884","SN15-03-01-20","simrothi",10,37
"1885","SN15-03-01-13","simrothi",1,37
"1886","SN15-03-01-06","simrothi",0,37
"1887","SN15-03-01-14","simrothi",0,37
"1888","SN15-03-01-07","simrothi",0,37
"1889","SN15-03-01-15","simrothi",8,37
"1890","SN15-03-01-08","simrothi",0,37
"1891","SN15-03-01-03","simrothi",0,37
"1892","SN15-030-01-01","simrothi",8,37
"1893","SN15-03-01-16","simrothi",0,37
"1894","SN15-03-01-09","simrothi",8,37
"1895","SN15-03-01-17","simrothi",0,37
"1896","SN15-03-01-16","simrothi",0,37
"1897","SN15-03-01-02","simrothi",2,37
"1898","SN15-03-01-05","simrothi",55,37
"1899","SN15-03-01-11","simrothi",12,37
"1900","SN15-03-01-19","simrothi",24,37
"1901","SN15-03-01-12","simrothi",0,37
"1902","SN15-03-01-04","simrothi",0,37
"1903","SN15-03-01-18","simrothi",0,37
"1904","SN19-23-01","simrothi",0,37
"1905","SN19-23-01","simrothi",0,37
"1906","SN19-23-01","simrothi",0,37
"1907","SN19-23-01","simrothi",0,37
"1908","SN19-23-01","simrothi",0,37
"1909","SN19-23-01","simrothi",0,37
"1910","SN19-20-01","simrothi",0,37
"1911","SN19-20-01","simrothi",0,37
"1912","SN19-20-01","simrothi",0,37
"1913","SN19-20-01","simrothi",1,37
"1914","SN19-20-01","simrothi",1,37
"1915","SN15-03","simrothi",0,37
"1916","SN15-03","simrothi",0,37
"1917","SN-01-011","simrothi",30,37
"1918","SN01-011","simrothi",11,37
"1919","SN01-011","simrothi",15,37
"1920","SN01-011","simrothi",5,37
"1921","PI14-masalto","spp12",64,36
"1922","PI14-masalto","spp12",3,36
"1923","PI14-masalto","spp12",0,36
"1924","PI14-masalto","spp12",0,36
"1925","PI14-masalto","spp12",0,36
"1926","PI12-29-rats","spp12",0,36
"1927","PI-allover","spp12",34,36
"1928","PI-allover","spp12",100,36
"1929","PI12-29-Frag","spp12",0,36
"1930","PI14-Cliff","spp12",0,36
"1931","PI14-Cliff","spp12",1,36
"1932","PI14-near30","spp12",0,36
"1933","unknown","eos",1,3
"1934","unknown","eos",1,3
"1935","unknown","eos",1,3
"1936","unknown","eos",2,3
"1937","unknown","eos",2,3
"1938","unknown","eos",3,3
"1939","unknown","eos",2,3
"1940","unknown","eos",3,3
"1941","unknown","eos",1,3
"1942","unknown","eos",3,3
"1943","unknown","eos",1,3
"1944","unknown","eos",1,3
"1945","unknown","eos",2,3
"1946","unknown","eos",2,3
"1947","unknown","eos",3,3
"1948","unknown","eos",2,3
"1949","unknown","eos",0,3
"1950","unknown","eos",0,3
"1951","unknown","eos",0,3
"1952","unknown","eos",0,3
"1953","unknown","eos",0,3
"1954","unknown","eos",0,3
"1955","unknown","eos",0,3
"1956","unknown","eos",0,3
"1957","unknown","eos",0,3
"1958","unknown","eos",0,3
"1959","FL18-13","invalidus",0,40
"1960","FL18-13","invalidus",0,40
"1961","FL18-13","invalidus",0,40
"1962","FL18-13","invalidus",22,40
"1963","FL18-13","invalidus",0,40
"1964","FL18-13","invalidus",0,40
"1965","FL18-13","invalidus",0,40
"1966","FL18-13","invalidus",0,40
"1967","FL18-13","invalidus",0,40
"1968","FL18-13","invalidus",0,40
"1969","FL18-13","invalidus",0,40
"1970","FL18-13","invalidus",0,40
"1971","FL18-13","invalidus",0,40
"1972","FL18-13","invalidus",0,40
"1973","FL18-13","invalidus",0,40
"1974","FL18-13","invalidus",0,40
"1975","FL18-13","invalidus",0,40
"1976","FL18-13","invalidus",0,40
"1977","FL18-13","invalidus",0,40
"1978","FL18-13","invalidus",0,40
"1979","FL18-13","invalidus",0,40
"1980","FL18-13","invalidus",0,40
"1981","FL18-13","invalidus",0,40
"1982","FL18-13","invalidus",0,40
"1983","FL18-13","invalidus",0,40
"1984","FL18-13","invalidus",0,40
"1985","FL18-13","invalidus",0,40
"1986","FL18-13","invalidus",0,40
"1987","FL18-13","invalidus",0,40
"1988","FL18-13","invalidus",0,40
"1989","FL18-13","invalidus",0,40
"1990","FL18-13","invalidus",0,40
"1991","FL18-13","invalidus",0,40
"1992","FL18-13","invalidus",0,40
"1993","FL18-13","invalidus",0,40
"1994","FL19-17","invalidus",0,40
"1995","FL19-17","invalidus",0,40
"1996","FL19-17","invalidus",0,40
"1997","FL19-17","invalidus",0,40
"1998","FL19-17","invalidus",0,40
"1999","FL19-17","invalidus",0,40
"2000","FL19-17","invalidus",0,40
"2001","FL19-17","invalidus",0,40
"2002","FL19-17","invalidus",0,40
"2003","FL19-17","invalidus",0,40
"2004","FL19-17","invalidus",0,40
"2005","FL19-17","invalidus",0,40
"2006","FL19-17","invalidus",0,40
"2007","FL19-17","invalidus",0,40
"2008","FL19-17","invalidus",0,40
"2009","FL19-17","invalidus",0,40
"2010","FL19-17","invalidus",0,40
"2011","FL19-17","invalidus",0,40
"2012","FL19-17","invalidus",0,40
"2013","FL19-17","invalidus",0,40
"2014","FL19-17","invalidus",0,40
"2015","FL19-17","invalidus",0,40
"2016","FL19-17","invalidus",0,40
"2017","FL19-17","invalidus",0,40
"2018","FL14-05","invalidus",0,40
"2019","FL14-05","invalidus",0,40
"2020","FL14-05","invalidus",0,40
"2021","FL14-05","invalidus",0,40
"2022","FL14-05","invalidus",0,40
"2023","FL14-05","invalidus",0,40
"2024","FL14-05","invalidus",0,40
"2025","FL14-05","invalidus",0,40
"2026","FL14-05","invalidus",0,40
"2027","FL14-05","invalidus",0,40
"2028","FL14-05","invalidus",0,40
"2029","FL14-05","invalidus",0,40
"2030","FL14-05","invalidus",0,40
"2031","FL14-05","invalidus",0,40
"2032","FL14-05","invalidus",0,40
"2033","FL14-05","invalidus",0,40
"2034","FL14-05","invalidus",0,40
"2035","FL14-05","invalidus",0,40
"2036","FL14-05","invalidus",0,40
"2037","FL14-05","invalidus",0,40
"2038","SA_Bomba3","rugiferus",3,41
"2039","SA_Bomba3","rugiferus",10,41
"2040","SA_Bomba3","rugiferus",3,41
"2041","SA_Bomba3","rugiferus",1,41
"2042","SA_Bomba3","rugiferus",10,41
"2043","SA_Bomba3","rugiferus",3,41
"2044","SA_Bomba3","rugiferus",3,41
"2045","SA_Bomba3","rugiferus",0,41
"2046","SA_Bomba3","rugiferus",0,41
"2047","SA_Bomba3","rugiferus",0,41
"2048","SA_Bomba3","rugiferus",0,41
"2049","SA_Bomba3","rugiferus",0,41
"2050","SA_Bomba3","rugiferus",0,41
"2051","SA_Bomba3","rugiferus",0,41
"2052","SA_Bomba3","rugiferus",0,41
"2053","SA_Bomba3","rugiferus",0,41
"2054","SA_Bomba3","rugiferus",0,41
"2055","SA_Bomba3","rugiferus",0,41
"2056","SA_Bomba3","rugiferus",0,41
"2057","SA_Bomba3","rugiferus",0,41
"2058","SA_Bomba3","rugiferus",0,41
"2059","SA_Bomba3","rugiferus",0,41
"2060","SA_Bomba3","rugiferus",0,41
"2061","SA_Bomba3","rugiferus",0,41
"2062","SA_Bomba3","rugiferus",0,41
"2063","SA_Bomba3","rugiferus",0,41
"2064","SA_Bomba3","rugiferus",0,41
"2065","SA_Bomba3","rugiferus",0,41
"2066","SA_Bomba3","rugiferus",0,41
"2067","SA_Bomba3","rugiferus",0,41
"2068","SA_Bomba3","rugiferus",0,41
"2069","SA_Bomba3","rugiferus",0,41
"2070","SA_Bomba3","rugiferus",0,41
"2071","SA_Bomba3","rugiferus",0,41
"2072","SA_Bomba3","rugiferus",0,41
"2073","SA03-38","rugiferus",0,41
"2074","SA03-38","rugiferus",0,41
"2075","SA03-38","rugiferus",0,41
"2076","SA03-38","rugiferus",0,41
"2077","SA03-38","rugiferus",0,41
"2078","SA03-38","rugiferus",0,41
"2079","SA03-38","rugiferus",0,41
"2080","SA03-38","rugiferus",0,41
"2081","SA03-38","rugiferus",0,41
"2082","SA03-38","rugiferus",0,41
"2083","SA03-37","rugiferus",1,41
"2084","SA03-37","rugiferus",0,41
"2085","SA03-37","rugiferus",0,41
"2086","SA03-37","rugiferus",0,41
"2087","SA03-37","rugiferus",0,41
"2088","SA03-37","rugiferus",0,41
"2089","SA03-37","rugiferus",0,41
"2090","SA03-37","rugiferus",0,41
"2091","SA03-37","rugiferus",2,41
"2092","SA03-37","rugiferus",0,41
"2093","SA03-37","rugiferus",0,41
"2094","SA03-37","rugiferus",0,41
"2095","SA03-37","rugiferus",0,41
"2096","SA03-39","rugiferus",0,41
"2097","SA03-39","rugiferus",0,41
"2098","SA03-39","rugiferus",0,41
"2099","SA03-39","rugiferus",0,41
"2100","SA03-39","rugiferus",0,41
"2101","SA03-39","rugiferus",0,41
"2102","SA03-39","rugiferus",0,41
"2103","SA03-36","rugiferus",0,41
"2104","SA01-02","rugiferus",0,41
"2105","SA01-02","rugiferus",0,41
"2106","SA01-02","rugiferus",0,41
"2107","SA01-02","rugiferus",0,41
"2108","SA01-02","rugiferus",0,41
"2109","SA01-02","rugiferus",0,41
"2110","SA01-02","rugiferus",20,41
"2111","SA01-02","rugiferus",20,41
"2112","SA01-013","rugiferus",5,41
"2113","SA01-013","rugiferus",0,41
"2114","SA01-013","rugiferus",0,41
"2115","SA01-013","rugiferus",0,41
"2116","SA01-013","rugiferus",0,41
"2117","SA01-013","rugiferus",0,41
"2118","SA01-013","rugiferus",0,41
"2119","SA01-013","rugiferus",0,41
"2120","SA01-013","rugiferus",0,41
"2121","FL19-06","calvus",1,42
"2122","FL19-06","calvus",13,42
"2123","FL19-06","calvus",0,42
"2124","FL19-06","calvus",0,42
"2125","FL19-06","calvus",0,42
"2126","FL19-06","calvus",0,42
"2127","FL19-06","calvus",0,42
"2128","FL19-06","calvus",0,42
"2129","FL19-06","calvus",0,42
"2130","FL19-06","calvus",0,42
"2131","FL19-06","calvus",0,42
"2132","FL19-06","calvus",0,42
"2133","FL19-06","calvus",0,42
"2134","FL19-06","calvus",0,42
"2135","FL19-06","calvus",0,42
"2136","FL19-06","calvus",0,42
"2137","FL19-06","calvus",0,42
"2138","FL19-06","calvus",0,42
"2139","FL19-06","calvus",0,42
"2140","FL19-06","calvus",0,42
"2141","FL19-06","calvus",0,42
"2142","FL19-06","calvus",0,42
"2143","FL19-06","calvus",0,42
"2144","FL19-06","calvus",0,42
"2145","FL19-06","calvus",0,42
"2146","FL19-06","calvus",2,42
"2147","FL19-06","calvus",1,42
"2148","FL19-06","calvus",1,42
"2149","FL19-06","calvus",1,42
"2150","FL14-06","calvus",63,42
"2151","FL14-06","calvus",60,42
"2152","FL14-06","calvus",100,42
"2153","FL14-06","calvus",22,42
"2154","FL14-06","calvus",8,42
"2155","FL14-06","calvus",1,42
"2156","FL14-06","calvus",18,42
"2157","FL14-06","calvus",60,42
"2158","FL14-06","calvus",2,42
"2159","FL14-06","calvus",0,42
"2160","FL14-06","calvus",0,42
"2161","FL14-06","calvus",0,42
"2162","FL14-06","calvus",0,42
"2163","FL14-06","calvus",0,42
"2164","FL14-06","calvus",0,42
"2165","FL14-06","calvus",0,42
"2166","FL14-06","calvus",0,42
"2167","FL14-06","calvus",0,42
"2168","FL14-06","calvus",0,42
"2169","FL14-06","calvus",0,42
"2170","FL14-06","calvus",0,42
"2171","FL14-06","calvus",0,42
"2172","FL14-06","calvus",0,42
"2173","FL14-06","calvus",0,42
"2174","FL14-06","calvus",0,42
"2175","FL14-06","calvus",0,42
"2176","FL14-06","calvus",0,42
"2177","SL05-10","nucula",3,43
"2178","SL05-10","nucula",3,43
"2179","SL05-10","nucula",100,43
"2180","SL05-10","nucula",4,43
"2181","SL05-10","nucula",1,43
"2182","SL05-10","nucula",3,43
"2183","SL05-10","nucula",16,43
"2184","SL05-10","nucula",15,43
"2185","SL05-10","nucula",3,43
"2186","SL05-10","nucula",2,43
"2187","SL05-10","nucula",11,43
"2188","SL05-10","nucula",13,43
"2189","SL05-10","nucula",0,43
"2190","SL05-10","nucula",0,43
"2191","SL05-10","nucula",0,43
"2192","SL05-10","nucula",0,43
"2193","SL05-10","nucula",0,43
"2194","SL05-10","nucula",0,43
"2195","SL05-10","nucula",0,43
"2196","SL05-10","nucula",0,43
"2197","SL05-10","nucula",0,43
"2198","SL05-10","nucula",0,43
"2199","SL05-10","nucula",0,43
"2200","SL05-10","nucula",0,43
"2201","SL05-10","nucula",0,43
"2202","SL05-10","nucula",0,43
"2203","SL05-10","nucula",0,43
"2204","SL05-10","nucula",0,43
"2205","SL05-10","nucula",0,43
"2206","SL14-02","nucula",1,43
"2207","SL14-02","nucula",5,43
"2208","SL14-02","nucula",0,43
"2209","SL14-02","nucula",0,43
